_dataobs_,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr31,Attr32,Attr33,Attr34,Attr35,Attr36,Attr37,Attr38,Attr39,Attr40,Attr41,Attr42,Attr43,Attr44,Attr45,Attr46,Attr47,Attr48,Attr49,Attr50,Attr51,Attr52,Attr53,Attr54,Attr55,Attr56,Attr57,Attr58,Attr59,Attr60,Attr61,Attr62,Attr63,Attr64,class,F_class,_WARN_,Q_class0,Q_class1,R_class0,R_class1,U_class,b_class,EM_SEGMENT,EM_EVENTPROBABILITY,EM_PROBABILITY,EM_CLASSIFICATION,EM_CLASSTARGET
6488,0.24908,-0.12151,1.5446,0.61665,0.01094,0.09405,0.04557,0.13147,0.72303,0.72346,-0.00328,0.05036,-0.02322,1.87233,1.5151,0.04745,0.18461,0.05065,-0.01425,0.74836,0.18257,0.09797,0.4325,1.9793,-0.00973,-0.00478,0.8411,-0.03788,0.19025,-0.01672,-0.29957,-0.18339,0.82339,-0.93917,-0.03026,0.05863,0.23317,0.90175,-0.00745,0.18225,-0.00499,-0.0134,0.00593,0.59929,0.02311,0.69211,0.16776,2.21834,-1.0562,-0.01608,0.01879,-0.00579,0.57884,0.01371,0.02203,-0.01387,-0.02276,-0.04548,-0.12342,-0.01461,-0.12217,-0.04156,0,0,,0.9989788905,0.0010211095,0.0006348364,-0.000634836,0,15,15,0.0006348364,0.9993651636,0,0
6489,-0.03671,-0.01482,-0.09667,-0.11945,0.00746,-0.01605,-0.78978,0.02989,-0.09041,-0.09677,-0.0091,0.00143,-0.00375,-0.26375,-0.18945,-0.00073,0.0376,0.00497,-0.01773,-0.10429,0.03247,0.03185,0.12244,-0.25936,-0.00984,-0.01922,1.15382,-0.01247,0.04333,-0.00308,-0.51547,-0.30424,-0.15426,-1.0137,-0.03345,-0.00489,0.04627,0.0951,-0.00739,0.04294,-0.01116,-0.01258,0.00436,-0.07292,-0.01273,-0.05048,0.02475,-0.35547,-0.39893,-0.00241,-0.02084,-0.0202,0.11107,0.01039,0.0065,-0.01027,-0.02128,-0.04367,-0.14658,-0.00282,-0.49853,-0.04621,0,0,,0.9969274665,0.0030725335,0.0228260346,-0.022826035,0,3,3,0.0228260346,0.9771739654,0,0
6491,0.02293,-0.06162,0.12194,-0.08618,0.00706,-0.01605,0.3638,0.08918,0.02454,-0.051,-0.01168,0.00917,-0.01067,-0.1374,0.15563,0.0069,0.01898,0.00026,-0.01672,0.01217,0.02278,0.01871,-0.27708,-0.09419,-0.00969,-0.01787,-0.65827,-0.02372,0.01761,-0.02356,0.05764,1.13153,0.04819,0.08847,-0.0338,0.03111,0.01507,-0.0591,-0.00741,0.01019,-0.01969,-0.02082,0.0042,-0.21125,-0.01593,0.15664,0.03437,0.06072,-0.35072,-0.02294,-0.01,-0.01653,-0.10593,0.00979,0.00964,-0.00982,-0.02237,-0.04335,0.95297,-0.01609,0.02673,-0.0334,0,0,,0.9991700923,0.0008299077,0.0225204851,-0.022520485,0,3,3,0.0225204851,0.9774795149,0,0
6495,0.01353,-0.06756,-0.06367,-0.04294,0.00733,-0.01484,-0.82519,0.0967,0.07487,0.0991,-0.00768,0.01201,-0.01429,-0.01008,0.22132,0.00969,0.07971,0.00276,-0.01532,0.07385,0.06704,0.01275,0.33923,-0.0366,-0.00963,-0.01943,1.08812,-0.009,0.07909,-0.00858,-0.44856,-0.30162,0.64821,-1.04754,-0.03445,0.07544,0.24204,-0.07981,-0.00742,0.08366,-0.00413,-0.0048,0.00504,-0.03966,-0.00192,0.15189,0.07219,-0.34126,-0.95178,-0.00864,-0.01874,-0.01811,-0.12722,0.01415,0.00881,-0.01407,-0.01919,-0.04352,-0.26171,-0.01121,-0.31302,-0.04731,0,0,,0.9993263915,0.0006736085,0.0012991342,-0.001299134,0,11,11,0.0012991342,0.9987008658,0,0
6497,0.02056,0.09435,2.21294,1.14512,0.0079,-0.01605,2.11148,-0.10839,0.67229,0.25469,-0.01223,0.01312,0.00725,-0.35553,-0.52455,0.01079,0.01079,-0.03784,-0.00791,0.3585,0.01234,-0.02374,-0.27784,-0.35712,-0.00993,0.01694,-2.47081,-0.02314,0.01205,-0.03102,4.2693,0.88283,0.3759,1.75829,-0.03455,0.09075,0.00873,0.54534,-0.00738,0.00762,-0.02279,-0.01798,0.0042,0.84881,-0.03045,0.4649,0.03636,-0.23033,-1.1593,-0.03041,-0.01863,0.01877,-0.12191,0.00967,0.02888,-0.00961,0.04376,-0.03776,0.15041,-0.02126,3.92576,0.04871,0,0,,0.9944364955,0.0055635045,0.0035645975,-0.003564597,0,8,8,0.0035645975,0.9964354025,0,0
6498,0.02508,0.07889,0.11806,-0.12306,0.0064,-0.01605,-0.04285,-0.0888,-0.0003,-0.0899,-0.00654,0.00955,-0.01731,0.17913,-0.49477,0.00726,0.02595,-0.01963,-0.0153,-0.40317,0.02977,-0.01332,-0.15745,0.24362,-0.00999,-0.01659,1.78355,-0.01094,0.05781,0.00264,-0.55609,-0.3675,-0.36849,-0.30006,-0.0343,-0.02499,-0.01139,-0.09352,-0.00742,-0.01395,-0.00837,-0.00569,0.00454,-0.08474,-0.0038,-1.41725,-0.0981,-0.36989,0.27948,0.00332,-0.02823,-0.01612,0.82747,0.01623,0.02421,-0.01627,-0.00218,-0.04142,-0.25388,-0.00987,-0.35963,-0.03237,0,0,,0.9996058641,0.0003941359,0.001146262,-0.001146262,0,12,12,0.001146262,0.998853738,0,0
6520,-0.05315,0.03182,-0.18159,-0.16257,-0.01317,-0.01605,1.09343,-0.02918,-0.14978,-0.14894,-0.01266,-0.00357,0.0902,-0.48675,-0.37635,-0.00565,0.00357,-0.04544,-0.01611,-0.1927,0.00702,0.02846,0.02368,-0.47103,-0.00991,-0.01855,-0.88964,-0.02087,0.00333,-0.01166,-0.41129,0.1067,-0.32406,0.78559,-0.03271,-0.04783,-0.01261,-0.12404,-0.00721,-0.00545,-0.01871,-0.01245,0.00403,-0.11736,-0.02458,0.09618,0.02689,-0.20089,0.68974,-0.01108,-0.01555,-0.01743,-0.11935,0.01569,0.00618,-0.01569,-0.02041,-0.03484,-0.14993,-0.01433,-0.14456,-0.01322,0,0,,0.994065995,0.005934005,0.0129389634,-0.012938963,0,4,4,0.0129389634,0.9870610366,0,0
6524,-0.07583,0.02965,-0.94554,-0.24386,-0.68634,-0.02339,0.97413,-0.02644,-0.02819,-0.13363,-0.01235,-0.00181,0.02042,-0.40787,-0.36959,-0.00392,0.00516,-0.04184,-0.01544,-0.02965,0.00421,-0.03516,-0.09342,-0.43874,-0.00991,-0.02275,-1.50327,-0.02058,0.00474,-0.02372,0.0721,0.7129,-0.08463,0.67161,-0.03459,-0.00393,-0.00047,-0.13997,-0.00736,0.00192,-0.02566,-0.02037,0.00387,-0.2584,-0.03211,0.11412,0.02817,-0.60984,0.107,-0.02309,-0.02979,-0.02154,-0.13095,0.00949,0.00341,-0.00942,-0.01428,-0.0364,0.70003,-0.01606,0.02285,-0.03256,0,0,,0.9987177953,0.0012822047,0.0026922767,-0.002692277,0,9,9,0.0026922767,0.9973077233,0,0
6529,0.46384,-0.07788,0.53833,0.01567,0.00774,-0.01872,2.364,0.10978,1.94839,0.70403,-0.01028,0.10736,-0.02306,1.72654,0.3552,0.10357,0.05499,-0.06992,-0.01571,1.99522,0.04845,0.16328,0.34787,1.47204,-0.00931,-0.0151,-0.77196,-0.0268,0.05691,-0.0288,1.22854,3.64302,2.29841,1.99955,-0.03046,0.0436,0.06579,-0.00283,-0.00745,0.04928,-0.02637,-0.01661,0.02174,0.15797,-0.04234,1.78638,0.0747,0.39697,-0.54361,-0.02819,-0.0025,-0.01385,-0.09792,0.01077,0.03716,-0.01076,-0.02265,0.05513,0.02593,-0.01992,1.27238,-0.00732,0,0,,0.9991836825,0.0008163175,0.0009496766,-0.000949677,0,13,13,0.0009496766,0.9990503234,0,0
6530,-0.07002,0.05118,-0.6093,-0.20374,0.00708,-0.01605,-0.18666,-0.05371,-0.3082,-0.15661,-0.01262,-0.00694,0.19466,-0.51148,-0.4311,-0.00897,0.00347,-0.05337,-0.01637,-0.40317,0.00725,-0.00107,-0.04282,-0.49343,-0.00999,-0.02149,0.74159,-0.01162,0.00629,-0.01165,-0.41283,-0.16493,-0.25822,-0.43746,-0.03425,-0.02977,0.00066,-0.11678,-0.00337,-0.01395,-0.01578,-0.00809,0.00413,-0.12711,-0.03485,-0.08916,0.01778,-0.56488,0.04989,-0.01099,-0.03101,-0.02196,-0.15166,0.01176,0.00451,-0.0118,-0.0134,-0.02947,-0.22786,-0.01,-0.35557,-0.04092,0,0,,0.9960237024,0.0039762976,0.0204965771,-0.020496577,0,3,3,0.0204965771,0.9795034229,0,0
6539,-0.15326,-0.00723,-1.4741,-0.34787,-0.00139,-0.10237,-1.18627,0.02028,-0.58388,-0.24186,-0.01277,-0.02137,4.55734,-0.5376,-0.22707,-0.02317,-0.18482,0.01829,-0.01746,-0.67402,-0.18138,-0.15251,-0.7882,-0.52131,-0.01055,-0.02384,0.04114,0.09969,-0.18024,0.06044,-0.68604,-0.55645,-0.72574,-1.39253,-0.0347,0.02839,-0.30212,-0.1475,-0.00838,-0.2504,-0.00493,-0.00814,0.00086,-0.29781,-0.02013,-0.48553,-0.38548,-0.89317,-0.33208,0.06124,-0.03037,-0.02263,-0.22017,0.0037,-0.00397,-0.00535,-0.01659,-0.04438,-0.22728,0.07204,-0.69281,-0.0503,0,0,,0.985370772,0.014629228,0.0402710051,-0.040271005,0,2,2,0.0402710051,0.9597289949,0,0
6544,0.25588,-0.0107,-0.42139,-0.17597,0.00725,-0.01605,-0.02148,0.02467,0.81794,0.20502,-0.00757,0.04955,-0.01936,0.41029,-0.21033,0.04665,0.08035,-0.05129,-0.01473,0.84015,0.08427,0.10612,0.13585,0.49033,-0.00945,-0.02071,-0.30643,-0.01731,0.08646,-0.01899,-0.22103,0.13973,1.05275,-0.27964,-0.03416,0.00911,0.11355,-0.14777,-0.00744,0.08013,-0.01864,-0.01144,0.00917,-0.11739,-0.03399,0.48124,0.06692,-0.4845,-0.358,-0.01836,-0.02405,-0.02059,-0.12131,0.01169,0.03286,-0.01138,-0.01924,-0.03124,-0.17326,-0.01427,-0.14836,-0.0403,0,0,,0.9979820757,0.0020179243,0.0025277202,-0.00252772,0,9,9,0.0025277202,0.9974722798,0,0
6547,-0.00122,0.04085,-0.65038,-0.21071,0.00695,-0.01605,-0.57485,-0.04062,0.10299,-0.0628,-0.00936,0.01048,-0.0033,-0.26929,-0.40311,0.00818,0.04804,-0.0526,-0.01607,0.09655,0.03857,-0.01907,-0.03368,-0.28239,-0.00979,-0.02162,0.72874,-0.00328,0.06207,-0.00537,-0.49437,-0.3076,0.21684,-0.80835,-0.03444,0.00631,0.08471,-0.13354,-0.00739,0.05285,-0.00908,-0.00113,0.0063,-0.12683,-0.035,0.12894,0.05024,-0.60614,-0.12239,-0.0047,-0.03079,-0.02075,-0.16294,0.01113,0.0133,-0.01055,-0.01002,-0.03017,-0.28729,-0.0054,-0.46121,-0.04494,0,0,,0.9989049198,0.0010950802,0.0027131509,-0.002713151,0,9,9,0.0027131509,0.9972868491,0,0
6559,0.14218,0.03355,-0.72503,-0.21405,0.00165,-0.01605,2.07297,-0.03138,0.37326,-0.0135,-0.01166,0.02984,-0.01222,-0.09106,-0.38167,0.02725,0.0196,-0.06616,-0.01515,0.3831,0.02341,0.01258,0.01033,-0.04473,-0.00877,-0.02206,-0.46899,-0.02307,0.0163,-0.02558,0.29875,1.32774,0.27487,1.72149,-0.03351,-0.04404,0.00567,-0.13353,-0.00741,0.00857,-0.02614,-0.01697,0.00785,-0.13801,-0.04107,0.35325,0.03293,-0.47026,0.37163,-0.02496,-0.0271,-0.02211,-0.13606,0.00961,0.03025,-0.00975,-0.01954,0.00318,0.05355,-0.01743,0.23888,-0.01789,0,0,,0.999682764,0.000317236,0.0038172804,-0.00381728,0,8,8,0.0038172804,0.9961827196,0,0
6570,0.33512,-0.03691,1.84512,0.11956,0.00846,-0.01605,0.82215,0.05788,1.31335,0.28625,-0.00957,0.08123,-0.02056,0.63116,-0.0562,0.07785,0.07413,-0.05592,-0.01522,1.25893,0.0632,0.15161,0.2452,0.48239,-0.00554,0.41987,-0.38955,-0.02596,0.07402,-0.02278,-0.00838,1.0292,1.4297,0.5264,-0.02855,0.00825,0.081,0.10425,-0.00744,0.06175,-0.01387,-0.00566,0.00882,0.26162,-0.03645,1.27795,0.089,0.82322,-0.04083,-0.02216,1.1121,0.42739,-0.00859,0.01106,0.03475,-0.01124,-0.02223,-0.02671,-0.25412,-0.0162,0.04057,0.77834,0,0,,0.9995401517,0.0004598483,0.0008275391,-0.000827539,0,13,13,0.0008275391,0.9991724609,0,0
6573,0.02009,0.001,-0.01003,-0.13266,0.00722,0.03645,-0.36009,-0.02324,0.0353,-0.06703,-0.01101,0.01327,-0.01157,-0.11167,-0.26409,0.01093,0.02195,-0.05837,-0.01581,0.07436,0.02119,0.03545,0.04815,-0.1155,-0.00997,-0.01803,2.27802,-0.021,0.01789,-0.02069,-0.1426,-0.61451,0.0803,0.22184,-0.03348,-0.02969,0.01527,0.05298,-0.00741,0.01227,-0.02298,-0.01489,0.00557,-0.04005,-0.03812,0.00315,0.02396,-0.18966,0.14584,-0.02006,-0.02056,-0.01859,1.52637,0.00972,0.01457,-0.00988,-0.01853,-0.0232,-0.06924,-0.01406,-0.16371,-0.02873,0,0,,0.999826363,0.000173637,0.0051713799,-0.00517138,0,7,7,0.0051713799,0.9948286201,0,0
6575,-0.06162,0.01177,0.05468,-0.08752,0.00718,-0.01605,-0.70971,-0.00379,-0.18714,-0.15251,-0.00917,-0.00723,-0.00315,-0.27104,-0.30759,-0.00926,0.00653,0.03855,-0.0159,-0.22879,0.01554,-0.0537,-0.09935,-0.2193,-0.00994,-0.01844,-0.02663,-0.00203,0.02339,-0.0102,-0.43561,-0.27925,-0.37063,-0.93721,-0.0344,0.01288,-0.0039,-0.11717,-0.00739,0.01472,0.00506,-0.00086,0.00397,-0.10105,-0.0026,-0.3437,-0.03075,-0.41455,-0.46381,-0.00955,-0.0239,-0.01872,-0.07609,0.00943,0.00473,-0.00949,-0.01541,-0.04514,-0.2889,-0.0064,-0.44329,-0.04524,0,0,,0.9986308965,0.0013691035,0.0082797019,-0.008279702,0,5,5,0.0082797019,0.9917202981,0,0
6576,-0.06165,-0.13416,0.39847,0.21554,0.00855,0.02364,-0.39312,0.17889,-0.29366,-0.08119,-0.01062,-0.00447,-0.01996,0.50882,2.34061,-0.00653,0.01069,-0.06184,-0.01563,-0.37923,0.01222,0.01564,0.5503,0.54673,-0.00999,-0.01731,-0.31115,-0.03267,0.00595,-0.02578,0.33014,-0.66112,-0.41978,-0.72143,-0.02078,0.08597,-0.0146,0.6215,-0.00744,-0.01104,-0.02552,-0.01701,0.00498,0.39658,-0.03958,-0.34312,-0.01775,1.2701,-1.11597,-0.02516,-0.00673,-0.01605,-0.07498,0.00924,0.00343,-0.0094,-0.02332,-0.01574,0.0565,-0.01744,0.24057,-0.04407,0,0,,0.9999260045,0.0000739955,0.0001994736,-0.000199474,0,20,20,0.0001994736,0.9998005264,0,0
6577,-0.03218,-0.05873,1.47535,0.40496,0.00792,-0.01605,-0.11107,0.08551,-0.16231,-0.03486,-0.01044,0.00214,-0.01516,0.03352,0.12608,-0.00002,0.01658,0.04659,-0.0173,-0.20856,0.01666,-0.01369,-0.24311,0.0474,-0.00893,-0.00428,-0.412,-0.02316,0.01221,-0.02584,0.3394,0.63304,-0.38399,-0.36524,-0.03426,0.07083,-0.01245,0.1351,-0.00742,0.00189,-0.00684,-0.0147,0.00398,0.12229,-0.00018,-0.32382,-0.00383,0.5037,-0.89671,-0.02522,0.01304,-0.00281,-0.03056,0.00926,0.00592,-0.00975,-0.01871,-0.04538,-0.07721,-0.01749,0.25045,-0.02996,0,0,,0.9986621197,0.0013378803,0.0014073167,-0.001407317,0,11,11,0.0014073167,0.9985926833,0,0
6579,-0.08621,-0.01429,-0.05704,-0.14297,0.00749,0.03361,0.37771,0.02923,0.48152,0.00266,-0.01063,0.03252,-0.01447,-0.00157,-0.1922,0.02989,0.04319,-0.0496,-0.01574,0.49185,0.00282,0.03283,-0.1174,-0.44132,-0.00951,-0.01812,0.47907,-0.02018,0.04039,-0.01818,-0.25195,0.54186,0.54058,0.10177,-0.0294,-0.01753,0.04778,-0.14815,-0.00742,0.03763,-0.01341,-0.00619,0.00381,-0.0691,-0.03432,0.55082,0.06003,-0.0697,0.30867,-0.01754,-0.01022,-0.01679,-0.03635,0.01042,0.00217,-0.01045,-0.02259,-0.03246,-0.24906,-0.01284,-0.23889,-0.02838,0,0,,0.9888758851,0.0111241149,0.0452547273,-0.045254727,0,2,2,0.0452547273,0.9547452727,0,0
6583,0.28721,-0.02682,1.22297,0.02159,0.00762,0.07241,-0.27912,0.04306,1.12192,0.21119,-0.01016,0.07187,-0.0197,0.46491,-0.12205,0.06863,0.05894,-0.01696,-0.01428,1.16625,0.0504,0.09325,0.21284,0.33514,-0.00993,0.01081,-0.258,-0.02455,0.05708,-0.02344,0.04654,-0.43928,1.28412,0.84855,-0.03157,-0.00158,0.06313,-0.03467,-0.00744,0.0496,-0.01581,-0.01396,0.00504,-0.02209,-0.02071,1.16772,0.07616,0.4723,0.07225,-0.02281,0.06129,0.0122,-0.01981,0.01077,0.03294,-0.01093,-0.02205,-0.04175,-0.10503,-0.01648,0.07775,0.04062,0,0,,0.9998182506,0.0001817494,0.0003585998,-0.0003586,0,18,18,0.0003585998,0.9996414002,0,0
6589,0.26414,0.01924,0.99512,0.67102,0.00833,-0.04945,-0.12077,-0.01325,0.95316,1.30114,-0.0074,0.05838,-0.0178,0.22341,-0.33491,0.05535,0.10036,-0.01655,-0.01251,0.86111,0.09329,0.02068,-0.27322,0.21976,-0.00925,-0.01329,-0.47489,-0.01704,0.10785,-0.02819,0.94391,-0.04229,0.95097,-0.3745,-0.03456,0.08581,0.11497,0.34969,-0.00743,0.0898,-0.01581,-0.01403,0.00614,0.52625,-0.01859,0.70536,0.09185,-0.36145,-1.21724,-0.02757,-0.02277,-0.01251,-0.06062,0.01171,0.04063,-0.01187,-0.00409,-0.0418,-0.10282,-0.01974,1.13025,-0.03822,0,0,,0.9978839098,0.0021160902,0.0022286261,-0.002228626,0,9,9,0.0022286261,0.9977713739,0,0
6592,0.00901,-0.00458,0.14209,-0.11932,0.00746,-0.01394,-0.36852,-0.01643,0.09187,-0.06012,-0.01099,0.01632,-0.01151,-0.11358,-0.23936,0.01394,0.02619,-0.0357,-0.01529,-0.07087,0.02004,-0.03419,0.06507,-0.17369,-0.00997,-0.01643,-0.48538,-0.01978,0.02238,-0.01951,-0.19936,-0.63142,-0.07981,0.12158,-0.03286,-0.03766,0.00613,-0.1421,-0.00739,0.00514,-0.01247,-0.00743,0.00447,-0.07548,-0.02973,-0.04404,0.02111,-0.06718,0.25119,-0.01887,-0.0151,-0.01731,-0.09847,0.0096,0.01282,-0.00976,-0.02052,-0.03837,-0.23581,-0.01316,-0.22131,-0.0261,0,0,,0.9998354674,0.0001645326,0.0003944323,-0.000394432,0,18,18,0.0003944323,0.9996055677,0,0
6596,-0.07828,0.13093,-1.40637,-0.27739,0.00464,-0.01795,-0.68023,-0.15472,-0.34682,-0.16492,-0.0103,-0.00837,0.02523,-0.42024,-0.58296,-0.01038,0.00295,-0.04331,-0.01422,-0.40317,0.00673,-0.02972,-0.33057,-0.39605,-0.00999,-0.02447,0.39948,0.01256,0.00188,0.02381,-0.63465,-0.49303,-0.28501,-0.90904,-0.03457,-0.03655,0.01099,-0.12827,-0.00725,-0.01395,-0.00944,-0.00302,0.004,-0.20849,-0.02836,-0.38354,-0.03545,-0.74338,0.54551,0.02454,-0.04261,-0.0233,-0.27812,0.01321,0.00743,-0.01277,0.07789,-0.03581,-0.27534,0.00659,-0.57833,-0.04605,0,0,,0.9992176319,0.0007823681,0.0073369303,-0.00733693,0,6,6,0.0073369303,0.9926630697,0,0
6608,-0.69283,0.14906,-1.73208,-0.25494,0.00624,-0.02219,0.48714,-0.17769,-1.94856,-0.39165,-0.01747,-0.12402,-0.03611,-1.12127,-0.60698,-0.12425,-0.11296,-0.00235,-0.01602,-2.01524,-0.10043,-0.16274,-0.77175,-1.09187,-0.01013,-0.03059,-0.02368,-0.01449,-0.1181,-0.01001,-0.43843,0.12784,-2.05464,0.20632,0.0563,-0.17627,-0.11951,-0.11066,-0.00752,-0.10115,-0.01568,-0.01617,0.00167,-0.24303,-0.02135,-1.49973,-0.06839,-0.47345,2.38617,-0.00936,-0.04433,-0.03,-0.23407,0.00721,-2.2137,-0.00642,-0.02205,-0.04316,-0.00262,-0.00363,-0.4879,-0.02152,0,0,,0.9961625201,0.0038374799,0.0954460424,-0.095446042,0,1,1,0.0954460424,0.9045539576,0,0
6610,0.14177,-0.10545,0.05895,-0.01295,0.00716,-0.01482,-0.30102,0.14469,0.47494,0.2933,0.00568,0.02977,-0.02476,5.70904,0.91326,0.02718,0.06845,-0.03755,-0.0152,-0.40317,0.07235,0.07901,0.36285,6.1454,-0.00999,-0.01885,0.43197,-0.02455,0.15888,0.16304,-0.72748,-0.60176,-0.41883,-0.54672,-0.02884,0.06215,-0.01526,0.01922,-0.00746,-0.01395,-0.01964,-0.01471,0.00664,0.00763,0.29072,-3.2842,-0.3338,0.16661,-0.91761,0.16407,-0.01236,-0.01807,-0.02188,0.02239,0.01513,-0.0222,-0.02322,-0.03785,-0.07688,-0.01675,0.11786,-0.0428,0,0,,0.9978055264,0.0021944736,0.0011160245,-0.001116025,0,12,12,0.0011160245,0.9988839755,0,0
6612,0.2343,-0.07773,0.10056,-0.08706,0.00736,0.08447,-0.28154,0.10651,0.89852,0.27861,-0.00902,0.05982,-0.02224,1.19593,0.35298,0.05677,0.06359,-0.05479,-0.01619,0.88223,0.05446,0.11544,0.37048,1.05686,-0.00992,-0.01805,1.37663,-0.02464,0.06201,-0.02422,0.12324,-0.37869,0.97098,0.32185,0.25168,0.03113,0.06603,0.03735,-0.00745,0.05187,-0.02399,-0.01653,0.00783,-0.01988,-0.03618,0.57655,0.05694,0.20329,-0.38143,-0.0236,-0.00864,-0.01686,0.36514,0.01075,0.02279,-0.0109,-0.02344,-0.02802,0.02052,-0.01697,0.15325,-0.0315,0,0,,0.99955501,0.00044499,0.0005624811,-0.000562481,0,16,16,0.0005624811,0.9994375189,0,0
6618,-0.0361,-0.04508,-0.38901,-0.16676,0.00709,-0.00889,-0.35757,0.06629,-0.18619,-0.0881,-0.01065,0.00133,-0.01224,-0.09061,0.0048,-0.00083,0.01608,-0.02902,0.08027,-0.10868,0.0162,-0.03614,0.27056,-0.07874,-0.00997,-0.02061,1.83685,-0.01872,0.01166,-0.02143,-0.101,-0.62419,-0.1215,-0.40915,-0.03442,0.04315,0.01369,-0.14283,-0.00742,0.01104,-0.01879,-0.01517,0.00425,-0.17462,-0.02704,-0.18111,0.00895,-0.4178,-0.53314,-0.0208,-0.02101,-0.01938,0.09304,0.00976,0.00592,-0.00992,-0.01961,-0.0399,-0.05632,-0.0146,-0.12329,-0.04192,0,0,,0.9997650568,0.0002349432,0.0005222708,-0.000522271,0,16,16,0.0005222708,0.9994777292,0,0
6621,0.06962,0.09945,0.35612,-0.11692,0.00723,-0.01292,0.03552,-0.11485,0.23085,-0.06946,-0.01111,0.02077,0.00527,-0.34384,-0.53362,0.01831,0.0391,0.01066,-0.015,0.1514,0.03834,-0.02817,-0.23229,-0.33823,-0.00952,-0.0094,-0.96967,-0.01138,0.0403,-0.01074,-0.42753,-0.09681,0.14362,-0.22518,-0.03419,-0.05086,0.03134,-0.1293,-0.00734,0.02622,-0.00058,-0.00232,0.00443,-0.10834,-0.01122,0.37684,0.05628,-0.25243,0.76051,-0.01008,-0.02201,-0.00795,-0.10939,0.01011,0.04486,-0.01033,0.00365,-0.044,-0.28001,-0.00756,-0.41969,-0.0137,0,0,,0.9967001546,0.0032998454,0.019649336,-0.019649336,0,3,3,0.019649336,0.980350664,0,0
6622,0.15915,-0.04073,0.62135,-0.02253,0.00824,-0.01605,-0.09312,0.06272,0.61639,0.13217,-0.00899,0.04365,-0.01821,0.26502,-0.0286,0.04084,0.07662,-0.04695,-0.01436,0.63087,0.06472,0.03506,0.24089,0.18347,-0.00721,-0.01285,0.10419,-0.01979,0.07709,-0.01723,-0.28388,0.31343,0.67155,-0.34809,-0.02739,0.0056,0.08586,-0.10461,-0.00743,0.06895,-0.00548,0.00175,0.00722,0.08034,-0.03261,0.64951,0.08508,0.20092,-0.21503,-0.01659,0.00043,-0.0129,-0.00325,0.01115,0.02077,-0.0113,-0.02283,-0.03406,-0.30208,-0.0128,-0.24088,-0.0327,0,0,,0.9989562004,0.0010437996,0.0014992298,-0.00149923,0,10,10,0.0014992298,0.9985007702,0,0
6627,0.04753,-0.14137,0.73353,0.53841,0.0082,0.04384,-0.3108,0.18796,0.04121,0.34529,-0.00879,0.01359,-0.02333,1.98525,3.10843,0.01125,0.04675,0.00416,-0.01683,0.0557,0.0503,0.02858,0.57284,2.16224,-0.00994,-0.0154,-0.26922,-0.02908,0.04417,-0.02732,0.65649,-0.35534,0.05972,-0.66042,-0.02878,0.09397,0.04802,0.38219,-0.00745,0.03781,-0.01435,-0.01582,0.0047,0.34795,-0.01307,-0.0542,0.02191,2.25815,-1.22506,-0.0267,-0.00176,-0.01412,-0.05122,0.01039,0.00888,-0.01054,-0.02324,-0.04361,-0.02339,-0.01886,0.6501,-0.04278,0,0,,0.9997374574,0.0002625426,0.0002964331,-0.000296433,0,19,19,0.0002964331,0.9997035669,0,0
6629,-0.07325,0.04963,-1.19696,-0.25044,0.00721,0.03197,-0.35883,-0.05174,-0.27996,-0.15045,-0.01248,-0.00373,0.00274,-0.32646,-0.42705,-0.00581,0.00097,-0.06166,-0.01583,-0.24033,0.00354,0.03682,-0.02267,-0.32726,-0.00999,-0.02418,-0.76709,-0.02546,-0.00434,-0.02725,0.63836,-0.65864,-0.26665,3.762,-0.03407,-0.05405,-0.01467,-0.06515,-0.00736,-0.01108,-0.03012,-0.02189,0.00389,-0.22517,-0.03935,-0.27817,0.01493,-0.52504,0.80372,-0.02664,-0.02998,-0.02293,-0.14589,0.00974,0.00401,-0.0099,-0.01808,-0.01625,2.52176,-0.01864,0.56535,0.00146,0,0,,0.9997466998,0.0002533002,0.0005537057,-0.000553706,0,16,16,0.0005537057,0.9994462943,0,0
6645,0.13191,0.09484,-1.1338,-0.23217,0.00687,-0.01605,0.83194,-0.10898,0.55968,-0.05092,-0.01072,0.03928,-0.01018,-0.14988,-0.52542,0.03654,0.03932,-0.05177,-0.01613,0.57007,0.03394,0.1,-0.20592,-0.18484,-0.00889,-0.0254,-1.51228,-0.01929,0.03827,-0.01359,-0.37137,0.25534,0.7856,0.53755,-0.03165,-0.1122,0.04659,-0.07935,-0.0074,0.03017,-0.02074,-0.01358,0.0059,-0.23156,-0.03531,0.5494,0.05119,-0.40765,1.59239,-0.01319,-0.03196,-0.02417,-0.13253,0.0104,0.05717,-0.0104,-0.01902,-0.03086,-0.1179,-0.00978,-0.36213,-0.01951,1,1,,0.9806676902,0.0193323098,-0.729378687,0.7293786868,0,1,1,0.2706213132,0.7293786868,0,1
